unique_id,age,gender,data_collection_site,simulated_data,exclude_surveillance,exclude_aware_olsen_and_fazio,exclude_aware_olsen_and_fazio_modified,exclude_awareness_baranan_dehouwer_nosek,exclude_awareness_baranan_dehouwer_nosek_modified,sum_score_evaluation_CSpos_preferred,condition,surveillance_response_total_correct_responses,sum_score_filler_1,sum_score_filler_2,awareness_1_out_of_ordinary,awareness_1_systematic,awareness_1_words_and_images,awareness_2a_response,awareness_2_stim_paired_with_negative,awareness_2_stim_paired_with_positive,familiarity,mean_surveillance_response_total_correct_responses_by_site,sd_surveillance_response_total_correct_responses_by_site,fazio_and_olsen_criteria_scorer_1,fazio_and_olsen_modified_criteria_scorer_1,fazio_and_olsen_criteria_scorer_2,fazio_and_olsen_modified_criteria_scorer_2
Gawronski_107,19,f,Gawronski,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-4,CS1_USpos,429,82,56,no i didn't really notice anything in particular about the way the words and pictures were arranged. i was only focusing on finding the one i was supposed to be paying attention to.back,the fan and hairdryer sometimes appeared together as well as the glass and the word concrete,i didn't notice words whenever i was trying to identify if the cartoon was the correct one,FALSE,5,2,1,425.88,5,FALSE,TRUE,FALSE,TRUE
Gawronski_108,19,m,Gawronski,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,CS1_USneg,428,63,55,i found it weird how sometimes i'd just see the target word without the picture,"yes, like the target picture was usually with the word",no i did not notice that,FALSE,3,3,1,425.88,5,FALSE,TRUE,FALSE,TRUE
Gawronski_109,18,m,Gawronski,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,CS1_USpos,418,58,58,"i thought that it was interesting that they picked cartoons, and things that did not relate at all.",on certain cartoons there would be a pattarn to how the name and picture appeared.,no i did not anything ,FALSE,4,4,1,425.88,5,FALSE,TRUE,FALSE,TRUE
Gawronski_11,18,m,Gawronski,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-4,CS1_USpos,430,73,58,some of the objects were either related or opposites of each other.,i could not tell while i was doing surveillance.,the pictures of the cartoon characters always had their name bolded under it.,FALSE,3,4,4,425.88,5,FALSE,FALSE,FALSE,FALSE
Gawronski_110,18,f,Gawronski,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,CS1_USpos,427,78,54,"sometimes gross or weird pictures would come up such as someone throwing up or worms. also, the same few things were often paired together like pencil and book or the picture of the fan and the hair dryer. ",the pencil and book are both school supplies. the fan and the hair dryer both have fans in them ,i can't remember the character's name but one of the characters was always paired with a clear cup ,TRUE,5,2,1,425.88,5,FALSE,TRUE,FALSE,TRUE
Gawronski_111,19,m,Gawronski,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,CS1_USpos,429,79,58,"at the beginning of the experiment, words were sometimes out of the ordinary frame of view and sometimes they were lone and dormant from the rest of the objects",names of the creatures were shown with its image while there are objects that did not have name terms to them.,sometimes there were words that were adjectives almost as if it was describing the creatures themselves.,TRUE,4,3,5,425.88,5,FALSE,FALSE,FALSE,FALSE
Gawronski_112,20,m,Gawronski,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-4,CS1_USneg,428,78,47,"it seemed to me that the order in which the stuff was appearing was the same, just that the actual thing i was looking for was popping up. i know it wasn't perfectly the case because i tested it, but there were a few patterns i feel. ","as i said before, i did note a few patterns , or at least i think i did. i think for example, book and pencil would appear next to each other often. same with the two fan pictures, and the cube and cup pictures.","the words that appeared with the certain cartoon creatures were often very out of the ordinary and very easy to pick off. same with the images, they are very distinct.",FALSE,4,4,1,425.88,5,FALSE,TRUE,FALSE,TRUE
Gawronski_113,19,f,Gawronski,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,CS1_USneg,426,84,52,i really did not notice anything odd,i was trying to focus on the target but yes i did notice soem words with negative or positive connotations being paired with certain images,yes certaibn words were quite negative while other words were quite positive back,TRUE,5,2,9,425.88,5,FALSE,TRUE,FALSE,TRUE
Gawronski_114,18,f,Gawronski,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-2,CS1_USpos,423,80,48,"the words and pictures would pop up at random places on the scrren, not just in the center",the blow dryer appeared with the same picture a lot and bergmite was a common image to show up,"thinking back, nothing in particular stood out to me",FALSE,5,2,1,425.88,5,FALSE,TRUE,FALSE,TRUE
Gawronski_115,19,f,Gawronski,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6,CS1_USneg,422,69,46,"no, not really. only that sometimes they moved around.",pictures were commonly paired together multiple times.,no they seemed pretty uniform,FALSE,4,3,1,425.88,5,FALSE,TRUE,FALSE,TRUE
Gawronski_116,18,f,Gawronski,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,CS1_USneg,419,67,55,i noticed how there was a mix of feelings i had to chose from and personally i would have probably said other things on how the emotions were protrayed on the pictures. ,in the last one there was more family oriented pictures and the fisequalrst had more basic objects like a fan and blow dryer,"no i didnt, i dont watch cartoons of that sort so i wouldnt really know",FALSE,3,3,2,425.88,5,FALSE,FALSE,FALSE,FALSE
Gawronski_117,18,f,Gawronski,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,CS1_USneg,428,70,49,"sometimes it was only pictures, other times it was only words. along with this, sometimes the words would pop up one by one. ",i think sometimes only one word would change or one picture in order to try to confuse the participants. ,sometimes the words paired with the creatures would start with the same letter as the creature's name. ,FALSE,4,3,1,425.88,5,FALSE,FALSE,FALSE,FALSE
Gawronski_118,18,f,Gawronski,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8,CS1_USpos,428,80,59,palpitoad was often paired with negative imagery like trash.,palpitoad was paired with bad or negative things and bergmite was often paired with good things.,"bergimite with good, palpitoad with bad",FALSE,6,1,1,425.88,5,FALSE,TRUE,TRUE,TRUE
Gawronski_119,18,F,Gawronski,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-2,CS1_USneg,428,76,48,the pictures and words often corresponded to the color of the character or the name,"yes, there was often a pattern. after the character appeared, there was a similar word or picture. also, when the character had not appeared for awhile, a word or picture similar to the character would come up. ","yes, they were neutral and unimportant and this was a way to get into a rhythm of not seeing the character that we were supposed to be looking for.",FALSE,4,3,7,425.88,5,FALSE,TRUE,FALSE,TRUE
Gawronski_12,18,f,Gawronski,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6,CS1_USpos,428,77,53,"they were positioned oddly around the screen, and at times there would just be a blank screen","the dark image of the fan and the light one of the phone often appeared together, as well as pencil and book.",the names of the cartoon characters usually appeared under their image,FALSE,5,1,6,425.88,5,FALSE,TRUE,FALSE,TRUE
Gawronski_120,19,f,Gawronski,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,CS1_USpos,421,69,49,"due to the way i answered the questions, some of the adjective given ad feedback did not make sense. ",it would give a few positive then a few negative words.,sometime the images would reselble the color of the creature.,FALSE,4,5,1,425.88,5,FALSE,FALSE,FALSE,FALSE
Gawronski_121,19,f,Gawronski,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,CS1_USneg,415,69,44,i did not notice anything out of the ordinary ,i thought there may be a pettern but i did not feel like zi hai had time to figure it out ,yes but i did not identify a pattern,TRUE,4,3,1,425.88,5,FALSE,TRUE,FALSE,TRUE
Gawronski_122,19,f,Gawronski,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,4,CS1_USpos,428,74,52,i only noticed that the same words such as book and pencil always appeared in the same order together in the same location. ,"yes, in order and certain pictures went together. when characters were shown with words, the words were always to the left or right of them. back",always to the left or rightright,TRUE,2,4,6,425.88,5,FALSE,TRUE,FALSE,TRUE
Gawronski_123,18,f,Gawronski,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-4,CS1_USpos,426,70,49,"it was interesting that some of the words randomly appeared on different parts of the screen, like the corner. i didn't understand the point of that.",i noticed that i would often have my respective target word or picture twice in a row and then not see it for a while.,"usually unrelated words and images appeared with the cartoon character, never another cartoon character.",FALSE,3,4,1,425.88,5,FALSE,FALSE,FALSE,FALSE
Gawronski_124,20,m,Gawronski,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,-6,CS1_USneg,425,78,47,"tyoftentimes, the same creature image was always accompanied by either a positive stimulus word or a negative stimulus word, and that would stay constant throughout instances of the same picture",images of some creatures would always show positive text next to them and vice versa for negative text,"some were extremely positive for some creatures, others were extremely negative",TRUE,1,6,8,425.88,5,FALSE,TRUE,TRUE,TRUE
Gawronski_125,21,f,Gawronski,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2,CS1_USneg,425,70,59,i did not notice anything out of the ordinary besides different positions and font sizes or styles.,yes. certain words and or pictures always seemed to be paired together more often than not.,"yes. shaggy and concrete, for example, seemed to be always paired together. other words and images were also paired consistently with certain characters. ",TRUE,2,6,1,425.88,5,FALSE,TRUE,FALSE,TRUE
Gawronski_126,22,m,Gawronski,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-4,CS1_USpos,429,71,58,i didn't notice anything unsual because i was only paying attention to the picture and word that i needed to capture.,i  noticed that book and pencil were often together. i also noticed the word umbrella being brough up quite often.,i didnt really notice anything about  the words and images that appeared with certain cartoon creatures,FALSE,3,3,8,425.88,5,FALSE,TRUE,FALSE,TRUE
Gawronski_127,20,m,Gawronski,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-4,CS1_USneg,430,75,47,"for the picture, both the word and the image appeared. some of the slides were duplicates.",there was always that one slide with only the word computer on the top right of the screen. ,"words are tied to the creatures' characteristics. for example, shelmet wlooked like a shell and a helmet.",TRUE,5,2,2,425.88,5,FALSE,FALSE,FALSE,FALSE
Gawronski_128,20,m,Gawronski,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,CS1_USneg,429,76,53,"only words were sometimes put in the corner instead of the center, the word was usually computer. therearget images would only be used in one test, but nontarget images were repeated in all tests.",words were usually with words and pictures usually with pictures,the images seemed to somewhat represent certain qualities of the cartoon,FALSE,2,5,7,425.88,5,FALSE,TRUE,FALSE,TRUE
Gawronski_129,19,m,Gawronski,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,6,CS1_USpos,429,72,50,i noticed that with the palpitoad character there was usually a negative word right next to it,i did not notice anything particularly systematic,i noticed bad words were associated with palpitoad but not much else,TRUE,6,2,6,425.88,5,FALSE,TRUE,FALSE,TRUE
Gawronski_13,18,m,Gawronski,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,6,CS1_USpos,430,73,51,"the pictures that were next to ppalpitoad were always negative, like trash or dirty dishes, while the images that were next to  bergamite were always positive, like beautiful images of nature. also, scraggy was often next to the word concrete which i thought was a little odd.","scraggy was often shown next to the word concrete. palpitoad was usually shown next to a negative word or image, while bergamite was shown next to a positive word or image.","bergamite was shown next to the positive words and images, while palpitoad was shown next to the negative words and images. also i noticed that scraggy was often shown next to the word concrete or next to the images of the fan or the glass.",TRUE,6,1,6,425.88,5,TRUE,TRUE,TRUE,TRUE
Gawronski_130,20,f,Gawronski,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,CS1_USneg,428,75,64,i found that the name of the creature appeared more then the actual image of the creature,"yes, the word computer seemed to appear more when the creature had a name that started with the letter c","no, i did not notice anything ",FALSE,2,4,1,425.88,5,FALSE,TRUE,FALSE,TRUE
Gawronski_131,18,m,Gawronski,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8,CS1_USneg,422,81,48,"sometimes, the words were in bold under the pictures","sometimes the words would appear with the images under them or otherwise, the words would be my themselves",the words were bolded under the pictures,TRUE,3,4,3,425.88,5,FALSE,FALSE,FALSE,FALSE
Gawronski_132,19,f,Gawronski,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,10,CS1_USpos,428,72,48,"while i did not find anything unusual about how the words and pictures were presented, i did notice that the words computer and umbrella would always be adjacent to each other when they were presented  together, as well as the picture of the fan and hair dryer.","computer and umbrella would always be shown simultaneously, as well as the image of the fan and hair dryer.",the image of scraggy would often appear with the word 'concrete',TRUE,5,2,4,425.88,5,FALSE,TRUE,FALSE,TRUE
Gawronski_133,19,f,Gawronski,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-4,CS1_USpos,428,76,50,"i thought that the words that were being presented to me were contradictory, they did not a;llign with each other. some of the words i felt did not apply to me as well and in relation to how i answered the questions should have been the opposite description. ",words such as book and penicl would appear close to each other. the cup and blow dryer would also appear in close proximity to each other. ,the certain cartoon characters i saw the most was scaraggy. i also noticed first the brighter colors over the more muted ones.,FALSE,4,3,1,425.88,5,FALSE,TRUE,FALSE,TRUE
Gawronski_134,19,m,Gawronski,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8,CS1_USneg,427,75,61,i noticed the long pauses to not allow myself to get into a groove.,some of the words would show up that had the same first letter at a time when the target name appeared from a couple slides before.,the words seemed to stay the same for the most part.,TRUE,4,2,7,425.88,5,FALSE,FALSE,FALSE,FALSE
Gawronski_135,18,f,Gawronski,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,6,CS1_USpos,425,80,41,"one of the characters , blue i forgot the name, was always shown with a picture that had a negative connotation, like vomit or worms.",one of the characters was always shown with pictures that had a negative connotation.,the blue character that was consistent in each trial was always shown with a negative picture,TRUE,6,2,1,425.88,5,FALSE,TRUE,FALSE,TRUE
Gawronski_136,18,m,Gawronski,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2,CS1_USpos,430,74,50,"the stimuli were often paired with the same stimuli. for example, the creature with three circles on his head was always paired with another stimuli that  i felt was negative  . this included trash, sickness, and general negative words. on the other hand, the iceberg creature was associated with positive words. the green creature was often paired wjith a cup and the yellow often with the word conrete. in addition, some other noncreature words and stimuli were often paired and or positioned in the same general region of the screen. ","as i said on the previous questions, the creatures were often paired with specific genre of stimuli that i can only assume were meant to elicit a desired association between the creature and a specific emotion. ","in general, only the creature with the three circles and the iceberg character had multiple words fitting to them while the other two had one or two words at most 9from what i can tell0. ",TRUE,6,1,1,425.88,5,TRUE,TRUE,TRUE,TRUE
Gawronski_137,18,f,Gawronski,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,CS1_USneg,429,76,49,"i didn't notice anything out of the ordinary, however i did notice some reoccuring pairs come up during the experiment. pencil and book would be paired, or two specific images would be paired together, and those pairs would come back frequently.","it seemed like similar things were being grouped;, for example, i saw pencil and book appear often together, and concrete would appear with the creatures often.",specific words and creatures would be paired up together and appear together often. concrete was linked with one creature scraggy that didn't seem to be related to concrete at all.,FALSE,5,2,6,425.88,5,FALSE,TRUE,FALSE,TRUE
Gawronski_138,19,f,Gawronski,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-4,CS1_USpos,429,73,54,i noticed that the same words appeared over and over,"i noticed when just two words were on the screen, they were placed close together in the middle","i noticed the names of the cartoon characters always appeared with their image, when they weren't the target image",FALSE,2,5,2,425.88,5,FALSE,FALSE,FALSE,FALSE
Gawronski_139,18,m,Gawronski,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-2,CS1_USpos,428,74,60,"the words and pictures did not stay in the middle. the pictures of realistic things did not really go with the words they are, but the pokemon always had their names under unless it was one of the ones you have to look for. also, the ones that reare just words are not pokemon names.","it normally appeared central, but then would occasionally move to the corners, appearing in the top left corner more often than others.",pokemons have their names under them if not the subjects.,FALSE,5,2,7,425.88,5,FALSE,FALSE,FALSE,FALSE
Gawronski_14,19,f,Gawronski,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-2,CS1_USpos,427,66,44,compared to the rest of the pages presented the first part the screen was black with white words.,for some it seemed like there was one obvious answer while for others all or most of the options could fit.,some had the same beginning letter with the part that had the cartoon images.,TRUE,4,2,2,425.88,5,FALSE,FALSE,FALSE,FALSE
Gawronski_140,21,f,Gawronski,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,8,CS1_USpos,430,79,49,a lot of the words and pictures were paired with the same thing.,yes there was some words and images that fit together like pencils and book,some of them matched the look of the cartoon,TRUE,5,1,1,425.88,5,FALSE,TRUE,FALSE,TRUE
Gawronski_141,19,f,Gawronski,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-2,CS1_USpos,430,74,64,the words glass and computer popped up a lot. the words would be similar to the targets names.,the cartoon targets that showedp up were similar in color to the actual targets. sometimes they would pop up really fast.,ni did not notice anything about the words and images.,FALSE,4,1,1,425.88,5,FALSE,FALSE,FALSE,FALSE
